statecode,countycode,state,county,year,laborforce,employed,unemployed,rate
18,69,IN,Huntington,2017,18387,17728,659,3.6
18,71,IN,Jackson,2017,22363,21698,665,3
18,73,IN,Jasper,2017,16348,15641,707,4.3
18,75,IN,Jay,2017,9731,9385,346,3.6
18,77,IN,Jefferson,2017,15031,14470,561,3.7
18,79,IN,Jennings,2017,13162,12657,505,3.8
18,81,IN,Johnson,2017,80529,78158,2371,2.9
18,83,IN,Knox,2017,18645,18006,639,3.4
18,85,IN,Kosciusko,2017,41408,40280,1128,2.7
18,87,IN,LaGrange,2017,19815,19309,506,2.6
18,89,IN,Lake,2017,229520,217832,11688,5.1
18,91,IN,LaPorte,2017,47624,45495,2129,4.5
18,93,IN,Lawrence,2017,20776,19864,912,4.4
18,95,IN,Madison,2017,58889,56567,2322,3.9
18,97,IN,Marion,2017,482568,465230,17338,3.6
18,99,IN,Marshall,2017,23768,23044,724,3
18,101,IN,Martin,2017,5114,4960,154,3
18,103,IN,Miami,2017,15795,15177,618,3.9
18,105,IN,Monroe,2017,67577,65112,2465,3.6
18,107,IN,Montgomery,2017,18927,18353,574,3
18,109,IN,Morgan,2017,36114,34859,1255,3.5
18,111,IN,Newton,2017,6957,6619,338,4.9
18,113,IN,Noble,2017,23050,22336,714,3.1
18,115,IN,Ohio,2017,3213,3097,116,3.6
18,117,IN,Orange,2017,8750,8406,344,3.9
18,119,IN,Owen,2017,9162,8763,399,4.4
18,121,IN,Parke,2017,7172,6884,288,4
18,123,IN,Perry,2017,9235,8883,352,3.8
18,125,IN,Pike,2017,6477,6262,215,3.3
18,127,IN,Porter,2017,85418,81948,3470,4.1
18,129,IN,Posey,2017,13388,12983,405,3
18,131,IN,Pulaski,2017,6357,6135,222,3.5
18,133,IN,Putnam,2017,16601,15999,602,3.6
18,135,IN,Randolph,2017,11801,11312,489,4.1
18,137,IN,Ripley,2017,14017,13516,501,3.6
18,139,IN,Rush,2017,8909,8637,272,3.1
18,141,IN,St. Joseph,2017,133864,129085,4779,3.6
18,143,IN,Scott,2017,10486,10089,397,3.8
18,145,IN,Shelby,2017,23016,22256,760,3.3
18,147,IN,Spencer,2017,10912,10545,367,3.4
18,149,IN,Starke,2017,10449,9990,459,4.4
18,151,IN,Steuben,2017,19922,19345,577,2.9
18,153,IN,Sullivan,2017,8506,8129,377,4.4
18,155,IN,Switzerland,2017,4961,4763,198,4
18,157,IN,Tippecanoe,2017,94220,91188,3032,3.2
18,159,IN,Tipton,2017,8530,8269,261,3.1
18,161,IN,Union,2017,3624,3511,113,3.1
18,163,IN,Vanderburgh,2017,93131,90106,3025,3.2
18,165,IN,Vermillion,2017,7131,6746,385,5.4
18,167,IN,Vigo,2017,48600,46534,2066,4.3
18,169,IN,Wabash,2017,15115,14585,530,3.5
18,171,IN,Warren,2017,4043,3907,136,3.4
18,173,IN,Warrick,2017,32433,31412,1021,3.1
18,175,IN,Washington,2017,13650,13145,505,3.7
18,177,IN,Wayne,2017,30832,29672,1160,3.8
18,179,IN,Wells,2017,14158,13741,417,2.9
18,181,IN,White,2017,13164,12728,436,3.3
18,183,IN,Whitley,2017,17198,16695,503,2.9
19,1,IA,Adair,2017,4143,4027,116,2.8
19,3,IA,Adams,2017,2132,2081,51,2.4
19,5,IA,Allamakee,2017,7520,7217,303,4
19,7,IA,Appanoose,2017,6058,5827,231,3.8
19,9,IA,Audubon,2017,3176,3077,99,3.1
19,11,IA,Benton,2017,13463,13023,440,3.3
19,13,IA,Black Hawk,2017,68275,65683,2592,3.8
19,15,IA,Boone,2017,14828,14462,366,2.5
19,17,IA,Bremer,2017,13664,13277,387,2.8
19,19,IA,Buchanan,2017,11031,10674,357,3.2
19,21,IA,Buena Vista,2017,11432,11126,306,2.7
19,23,IA,Butler,2017,7860,7575,285,3.6
19,25,IA,Calhoun,2017,4301,4169,132,3.1
19,27,IA,Carroll,2017,11049,10794,255,2.3
19,29,IA,Cass,2017,7135,6878,257,3.6
19,31,IA,Cedar,2017,10797,10483,314,2.9
19,33,IA,Cerro Gordo,2017,23237,22521,716,3.1
19,35,IA,Cherokee,2017,6082,5927,155,2.5
19,37,IA,Chickasaw,2017,6399,6195,204,3.2
19,39,IA,Clarke,2017,4763,4614,149,3.1
19,41,IA,Clay,2017,8606,8283,323,3.8
19,43,IA,Clayton,2017,10169,9765,404,4
19,45,IA,Clinton,2017,23167,22218,949,4.1
19,47,IA,Crawford,2017,8220,7880,340,4.1
19,49,IA,Dallas,2017,46065,45077,988,2.1
19,51,IA,Davis,2017,4254,4112,142,3.3
19,53,IA,Decatur,2017,4351,4236,115,2.6
19,55,IA,Delaware,2017,10512,10229,283,2.7
19,57,IA,Des Moines,2017,19655,18819,836,4.3
19,59,IA,Dickinson,2017,10165,9793,372,3.7
19,61,IA,Dubuque,2017,54459,52821,1638,3
19,63,IA,Emmet,2017,5441,5266,175,3.2
19,65,IA,Fayette,2017,10429,10042,387,3.7
19,67,IA,Floyd,2017,8777,8492,285,3.2
19,69,IA,Franklin,2017,5773,5613,160,2.8
19,71,IA,Fremont,2017,3833,3733,100,2.6
19,73,IA,Greene,2017,5409,5258,151,2.8
19,75,IA,Grundy,2017,6501,6309,192,3
19,77,IA,Guthrie,2017,5596,5417,179,3.2
19,79,IA,Hamilton,2017,7059,6829,230,3.3
19,81,IA,Hancock,2017,6158,5997,161,2.6
19,83,IA,Hardin,2017,8474,8200,274,3.2
19,85,IA,Harrison,2017,7362,7160,202,2.7
19,87,IA,Henry,2017,9681,9392,289,3
19,89,IA,Howard,2017,5119,4963,156,3
19,91,IA,Humboldt,2017,5273,5112,161,3.1
19,93,IA,Ida,2017,4029,3934,95,2.4
19,95,IA,Iowa,2017,10478,10201,277,2.6
19,97,IA,Jackson,2017,10884,10512,372,3.4
19,99,IA,Jasper,2017,19272,18666,606,3.1
19,101,IA,Jefferson,2017,8995,8714,281,3.1
19,103,IA,Johnson,2017,84887,82775,2112,2.5
19,105,IA,Jones,2017,10527,10141,386,3.7
19,107,IA,Keokuk,2017,5192,5005,187,3.6
19,109,IA,Kossuth,2017,8731,8521,210,2.4
19,111,IA,Lee,2017,16168,15277,891,5.5
19,113,IA,Linn,2017,118275,114290,3985,3.4
19,115,IA,Louisa,2017,6053,5853,200,3.3
19,117,IA,Lucas,2017,4364,4240,124,2.8
19,119,IA,Lyon,2017,6992,6869,123,1.8
19,121,IA,Madison,2017,8315,8015,300,3.6
19,123,IA,Mahaska,2017,11468,11092,376,3.3
19,125,IA,Marion,2017,17337,16877,460,2.7
19,127,IA,Marshall,2017,18248,17406,842,4.6
19,129,IA,Mills,2017,7321,7118,203,2.8
19,131,IA,Mitchell,2017,5765,5640,125,2.2
19,133,IA,Monona,2017,4520,4353,167,3.7
19,135,IA,Monroe,2017,3900,3751,149,3.8
19,137,IA,Montgomery,2017,4985,4827,158,3.2
19,139,IA,Muscatine,2017,21819,21096,723,3.3
19,141,IA,O'Brien,2017,8038,7842,196,2.4
19,143,IA,Osceola,2017,3579,3504,75,2.1
19,145,IA,Page,2017,6284,6032,252,4
19,147,IA,Palo Alto,2017,4905,4773,132,2.7
19,149,IA,Plymouth,2017,14570,14217,353,2.4
19,151,IA,Pocahontas,2017,4118,4016,102,2.5
19,153,IA,Polk,2017,259419,251455,7964,3.1
19,155,IA,Pottawattamie,2017,48034,46694,1340,2.8
19,157,IA,Poweshiek,2017,10440,10110,330,3.2
19,159,IA,Ringgold,2017,2569,2490,79,3.1
19,161,IA,Sac,2017,5358,5206,152,2.8
19,163,IA,Scott,2017,86085,82899,3186,3.7
19,165,IA,Shelby,2017,6678,6516,162,2.4
19,167,IA,Sioux,2017,20350,19938,412,2
19,169,IA,Story,2017,57279,56135,1144,2
19,171,IA,Tama,2017,9627,9291,336,3.5
19,173,IA,Taylor,2017,3237,3164,73,2.3
19,175,IA,Union,2017,6430,6228,202,3.1
19,177,IA,Van Buren,2017,3724,3609,115,3.1
19,179,IA,Wapello,2017,17641,16837,804,4.6
19,181,IA,Warren,2017,27296,26545,751,2.8
19,183,IA,Washington,2017,12358,11998,360,2.9
19,185,IA,Wayne,2017,2783,2697,86,3.1
19,187,IA,Webster,2017,19369,18639,730,3.8
19,189,IA,Winnebago,2017,5190,5025,165,3.2
19,191,IA,Winneshiek,2017,11839,11470,369,3.1
19,193,IA,Woodbury,2017,54218,52480,1738,3.2
19,195,IA,Worth,2017,4219,4089,130,3.1
19,197,IA,Wright,2017,6552,6325,227,3.5
20,1,KS,Allen,2017,6298,5991,307,4.9
20,3,KS,Anderson,2017,4144,3980,164,4
20,5,KS,Atchison,2017,7055,6690,365,5.2
20,7,KS,Barber,2017,2475,2404,71,2.9
20,9,KS,Barton,2017,14100,13589,511,3.6
20,11,KS,Bourbon,2017,6860,6551,309,4.5
20,13,KS,Brown,2017,5327,5156,171,3.2
20,15,KS,Butler,2017,31813,30616,1197,3.8
20,17,KS,Chase,2017,1404,1367,37,2.6
20,19,KS,Chautauqua,2017,1447,1379,68,4.7
20,21,KS,Cherokee,2017,10164,9770,394,3.9
20,23,KS,Cheyenne,2017,1315,1281,34,2.6
20,25,KS,Clark,2017,1104,1076,28,2.5
20,27,KS,Clay,2017,3825,3681,144,3.8
20,29,KS,Cloud,2017,3895,3725,170,4.4
20,31,KS,Coffey,2017,4124,3907,217,5.3
20,33,KS,Comanche,2017,922,895,27,2.9
20,35,KS,Cowley,2017,16961,16316,645,3.8
20,37,KS,Crawford,2017,19123,18323,800,4.2
20,39,KS,Decatur,2017,1266,1227,39,3.1
20,41,KS,Dickinson,2017,9279,8924,355,3.8
20,43,KS,Doniphan,2017,4253,4106,147,3.5
20,45,KS,Douglas,2017,65199,63138,2061,3.2
20,47,KS,Edwards,2017,1548,1501,47,3
20,49,KS,Elk,2017,1193,1142,51,4.3
20,51,KS,Ellis,2017,16972,16545,427,2.5
20,53,KS,Ellsworth,2017,2708,2624,84,3.1
20,55,KS,Finney,2017,20373,19829,544,2.7
20,57,KS,Ford,2017,17791,17295,496,2.8
20,59,KS,Franklin,2017,14142,13616,526,3.7
20,61,KS,Geary,2017,11573,10989,584,5
20,63,KS,Gove,2017,1417,1384,33,2.3
20,65,KS,Graham,2017,1125,1085,40,3.6
20,67,KS,Grant,2017,3478,3367,111,3.2
20,69,KS,Gray,2017,3422,3354,68,2
20,71,KS,Greeley,2017,880,864,16,1.8
20,73,KS,Greenwood,2017,3211,3074,137,4.3
20,75,KS,Hamilton,2017,1608,1570,38,2.4
20,77,KS,Harper,2017,2654,2555,99,3.7
20,79,KS,Harvey,2017,17031,16343,688,4
20,81,KS,Haskell,2017,2218,2168,50,2.3
20,83,KS,Hodgeman,2017,993,968,25,2.5
20,85,KS,Jackson,2017,7181,6956,225,3.1
20,87,KS,Jefferson,2017,10104,9744,360,3.6
20,89,KS,Jewell,2017,1312,1267,45,3.4
20,91,KS,Johnson,2017,332197,322197,10000,3
20,93,KS,Kearny,2017,2055,2004,51,2.5
20,95,KS,Kingman,2017,3440,3314,126,3.7
20,97,KS,Kiowa,2017,1342,1308,34,2.5
20,99,KS,Labette,2017,10350,9881,469,4.5
20,101,KS,Lane,2017,797,770,27,3.4
20,103,KS,Leavenworth,2017,36117,34708,1409,3.9
20,105,KS,Lincoln,2017,1689,1641,48,2.8
20,107,KS,Linn,2017,4355,4100,255,5.9
20,109,KS,Logan,2017,1682,1646,36,2.1
20,111,KS,Lyon,2017,16809,16171,638,3.8
20,113,KS,McPherson,2017,16290,15841,449,2.8
20,115,KS,Marion,2017,6267,6040,227,3.6
20,117,KS,Marshall,2017,5490,5337,153,2.8
20,119,KS,Meade,2017,2260,2205,55,2.4
20,121,KS,Miami,2017,17175,16534,641,3.7
20,123,KS,Mitchell,2017,3452,3358,94,2.7
20,125,KS,Montgomery,2017,14987,14203,784,5.2
20,127,KS,Morris,2017,3013,2919,94,3.1
20,129,KS,Morton,2017,1212,1167,45,3.7
20,131,KS,Nemaha,2017,5580,5445,135,2.4
20,133,KS,Neosho,2017,6053,5736,317,5.2
20,135,KS,Ness,2017,1368,1328,40,2.9
20,137,KS,Norton,2017,2820,2757,63,2.2
20,139,KS,Osage,2017,7961,7646,315,4
20,141,KS,Osborne,2017,2008,1952,56,2.8
20,143,KS,Ottawa,2017,3060,2966,94,3.1
20,145,KS,Pawnee,2017,3035,2934,101,3.3
20,147,KS,Phillips,2017,2811,2728,83,3
20,149,KS,Pottawatomie,2017,12168,11795,373,3.1
20,151,KS,Pratt,2017,4931,4769,162,3.3
20,153,KS,Rawlins,2017,1463,1430,33,2.3
20,155,KS,Reno,2017,30028,28867,1161,3.9
20,157,KS,Republic,2017,2460,2391,69,2.8
20,159,KS,Rice,2017,5406,5232,174,3.2
20,161,KS,Riley,2017,35023,33974,1049,3
20,163,KS,Rooks,2017,2505,2409,96,3.8
20,165,KS,Rush,2017,1634,1582,52,3.2
20,167,KS,Russell,2017,3501,3384,117,3.3
20,169,KS,Saline,2017,30674,29693,981,3.2
20,171,KS,Scott,2017,2851,2789,62,2.2
20,173,KS,Sedgwick,2017,244662,234327,10335,4.2
20,175,KS,Seward,2017,9873,9526,347,3.5
20,177,KS,Shawnee,2017,90915,87585,3330,3.7
20,179,KS,Sheridan,2017,1363,1332,31,2.3
20,181,KS,Sherman,2017,2882,2797,85,2.9
20,183,KS,Smith,2017,1971,1916,55,2.8
20,185,KS,Stafford,2017,2003,1937,66,3.3
20,187,KS,Stanton,2017,992,965,27,2.7
20,189,KS,Stevens,2017,2657,2572,85,3.2
20,191,KS,Sumner,2017,10761,10352,409,3.8
20,193,KS,Thomas,2017,4266,4156,110,2.6
20,195,KS,Trego,2017,1435,1387,48,3.3
20,197,KS,Wabaunsee,2017,3637,3521,116,3.2
20,199,KS,Wallace,2017,847,826,21,2.5
20,201,KS,Washington,2017,2962,2873,89,3
20,203,KS,Wichita,2017,1168,1140,28,2.4
20,205,KS,Wilson,2017,3998,3810,188,4.7
20,207,KS,Woodson,2017,1589,1518,71,4.5
20,209,KS,Wyandotte,2017,77204,73194,4010,5.2
21,1,KY,Adair,2017,6854,6420,434,6.3
21,3,KY,Allen,2017,8954,8589,365,4.1
21,5,KY,Anderson,2017,11573,11092,481,4.2
21,7,KY,Ballard,2017,3650,3371,279,7.6
21,9,KY,Barren,2017,19257,18377,880,4.6
21,11,KY,Bath,2017,4755,4384,371,7.8
21,13,KY,Bell,2017,8790,8100,690,7.8
21,15,KY,Boone,2017,68431,65761,2670,3.9
21,17,KY,Bourbon,2017,9921,9463,458,4.6
21,19,KY,Boyd,2017,18497,17177,1320,7.1
21,21,KY,Boyle,2017,12701,12064,637,5
21,23,KY,Bracken,2017,3878,3652,226,5.8
21,25,KY,Breathitt,2017,3942,3606,336,8.5
21,27,KY,Breckinridge,2017,8206,7725,481,5.9
21,29,KY,Bullitt,2017,41337,39581,1756,4.2
21,31,KY,Butler,2017,5257,4970,287,5.5
21,33,KY,Caldwell,2017,5467,5182,285,5.2
21,35,KY,Calloway,2017,18597,17771,826,4.4
21,37,KY,Campbell,2017,49517,47635,1882,3.8
21,39,KY,Carlisle,2017,2432,2266,166,6.8
21,41,KY,Carroll,2017,4919,4687,232,4.7
21,43,KY,Carter,2017,10232,9253,979,9.6
21,45,KY,Casey,2017,6943,6618,325,4.7
21,47,KY,Christian,2017,25091,23563,1528,6.1
21,49,KY,Clark,2017,17258,16455,803,4.7
21,51,KY,Clay,2017,5640,5161,479,8.5
21,53,KY,Clinton,2017,3877,3622,255,6.6
21,55,KY,Crittenden,2017,4139,3919,220,5.3
21,57,KY,Cumberland,2017,2958,2802,156,5.3
21,59,KY,Daviess,2017,47366,45269,2097,4.4
21,61,KY,Edmonson,2017,4884,4592,292,6
21,63,KY,Elliott,2017,2227,2000,227,10.2
21,65,KY,Estill,2017,5383,5061,322,6
21,67,KY,Fayette,2017,174304,167944,6360,3.6
21,69,KY,Fleming,2017,6159,5790,369,6
21,71,KY,Floyd,2017,11777,10818,959,8.1
21,73,KY,Franklin,2017,24673,23652,1021,4.1
21,75,KY,Fulton,2017,2085,1935,150,7.2
21,77,KY,Gallatin,2017,3947,3765,182,4.6
21,79,KY,Garrard,2017,7744,7373,371,4.8
21,81,KY,Grant,2017,11531,10965,566,4.9
21,83,KY,Graves,2017,16041,15094,947,5.9
21,85,KY,Grayson,2017,10990,10327,663,6
21,87,KY,Green,2017,5137,4900,237,4.6
21,89,KY,Greenup,2017,13833,12779,1054,7.6
21,91,KY,Hancock,2017,4087,3880,207,5.1
21,93,KY,Hardin,2017,48370,46134,2236,4.6
21,95,KY,Harlan,2017,6948,6294,654,9.4
21,97,KY,Harrison,2017,8803,8402,401,4.6
21,99,KY,Hart,2017,8257,7896,361,4.4
21,101,KY,Henderson,2017,21863,20853,1010,4.6
21,103,KY,Henry,2017,8048,7716,332,4.1
21,105,KY,Hickman,2017,1931,1793,138,7.1
21,107,KY,Hopkins,2017,20168,19193,975,4.8
21,109,KY,Jackson,2017,4203,3853,350,8.3
21,111,KY,Jefferson,2017,394248,376784,17464,4.4
21,113,KY,Jessamine,2017,26051,25058,993,3.8
21,115,KY,Johnson,2017,7392,6788,604,8.2
21,117,KY,Kenton,2017,86025,82582,3443,4
21,119,KY,Knott,2017,4576,4188,388,8.5
21,121,KY,Knox,2017,10208,9435,773,7.6
21,123,KY,Larue,2017,5967,5681,286,4.8
21,125,KY,Laurel,2017,24697,23243,1454,5.9
21,127,KY,Lawrence,2017,5123,4668,455,8.9
21,129,KY,Lee,2017,1952,1789,163,8.4
21,131,KY,Leslie,2017,2789,2508,281,10.1
21,133,KY,Letcher,2017,6541,5941,600,9.2
21,135,KY,Lewis,2017,4930,4492,438,8.9
21,137,KY,Lincoln,2017,9386,8853,533,5.7
21,139,KY,Livingston,2017,3766,3482,284,7.5
21,141,KY,Logan,2017,12161,11629,532,4.4
21,143,KY,Lyon,2017,3107,2932,175,5.6
21,145,KY,McCracken,2017,29636,27835,1801,6.1
21,147,KY,McCreary,2017,4886,4561,325,6.7
21,149,KY,McLean,2017,4401,4170,231,5.2
21,151,KY,Madison,2017,45448,43494,1954,4.3
21,153,KY,Magoffin,2017,3119,2629,490,15.7
21,155,KY,Marion,2017,9589,9197,392,4.1
21,157,KY,Marshall,2017,15180,14285,895,5.9
21,159,KY,Martin,2017,3315,3073,242,7.3
21,161,KY,Mason,2017,7376,6927,449,6.1
21,163,KY,Meade,2017,12211,11579,632,5.2
21,165,KY,Menifee,2017,2385,2177,208,8.7
21,167,KY,Mercer,2017,10114,9622,492,4.9
21,169,KY,Metcalfe,2017,4176,4003,173,4.1
21,171,KY,Monroe,2017,4857,4671,186,3.8
21,173,KY,Montgomery,2017,11829,11052,777,6.6
21,175,KY,Morgan,2017,4644,4307,337,7.3
21,177,KY,Muhlenberg,2017,11686,10903,783,6.7
21,179,KY,Nelson,2017,22487,21500,987,4.4
21,181,KY,Nicholas,2017,3455,3270,185,5.4
21,183,KY,Ohio,2017,9816,9190,626,6.4
21,185,KY,Oldham,2017,32553,31407,1146,3.5
21,187,KY,Owen,2017,5581,5341,240,4.3
21,189,KY,Owsley,2017,1139,1047,92,8.1
21,191,KY,Pendleton,2017,6952,6622,330,4.7
21,193,KY,Perry,2017,8648,7936,712,8.2
21,195,KY,Pike,2017,20466,18852,1614,7.9
21,197,KY,Powell,2017,5120,4782,338,6.6
21,199,KY,Pulaski,2017,25539,24115,1424,5.6
